Subject,File Path,Image Description
"DH2204","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204/t2w_hires.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2204_20220831","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220831/2022_08_31_dadmah_cimaq_5679978_20220831_124633_4d1_mri.mnc","		acquisition:series_description = "T2-FLAIR" ;"
"DH2204_20220831","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220831/2022_08_31_dadmah_cimaq_5679978_20220831_124633_8d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2204_20220831","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220831/2022_08_31_dadmah_cimaq_5679978_20220831_124633_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2204_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220906/2022_09_06_damah_cimaq_5679978_2_20220906_145629_10d1_mri.mnc","		acquisition:series_description = "T2-FLAIR" ;"
"DH2204_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220906/2022_09_06_damah_cimaq_5679978_2_20220906_145629_3d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2204_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20220906/2022_09_06_damah_cimaq_5679978_2_20220906_145629_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2204_20230223","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230223/2023_02_23_dadar_cmaq_overnight_20230223_172127_38d1_mri.mnc","		acquisition:series_description = "T2W_space_05mm_Axial" ;"
"DH2204_20230223","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230223/2023_02_23_dadar_cmaq_overnight_20230223_172127_40d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2204_20230223","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230223/2023_02_23_dadar_cmaq_overnight_20230223_172127_44d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_Sag" ;"
"DH2204_20230223","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230223/2023_02_23_dadar_cmaq_overnight_20230223_172127_4d1_mri.mnc","		acquisition:series_description = "T2W_space_3Dcoro" ;"
"DH2204_20230223","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230223/2023_02_23_dadar_cmaq_overnight_20230223_172127_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_3Dcoro" ;"
"DH2204_20230530","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230530/2023_05_30_dadmah_dh_2204_overnight_20230530_165406_20d1_mri.mnc","		acquisition:series_description = "T2W_space_05mm" ;"
"DH2204_20230530","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230530/2023_05_30_dadmah_dh_2204_overnight_20230530_165406_21d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2204_20230802","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2204_20230802/2023_08_02_dadmah_cmaq_2204_20230802_112501_25d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2210_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2210_20220922/2022_09_22_dadmah_bb_dh_2210_20220922_163554_4d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2210_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2210_20220922/2022_09_22_dadmah_bb_dh_2210_20220922_163554_5d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2210_20221019","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2210_20221019/2022_10_19_dadmah_bb_2210_20221019_151937_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2210_20221019","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2210_20221019/2022_10_19_dadmah_bb_2210_20221019_151937_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2218_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2218_20220906/2022_09_06_dadmah_bb_dh2218_20220906_164914_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2218_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2218_20220906/2022_09_06_dadmah_bb_dh2218_20220906_164914_15d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2221_20220902","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220902/2022_09_02_dadmah_bb_dh2221_20220902_151517_10d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2221_20220902","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220902/2022_09_02_dadmah_bb_dh2221_20220902_151517_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20220902","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220902/t1.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_20220906_140221_5d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_20220906_140221_6d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_2_20220906_160724_3d1_mri.mnc","		acquisition:series_description = "T2W_space " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_2_20220906_160724_4d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_2_20220906_160724_5d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20220906","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220906/2022_09_06_dadmah_bb_dh2221_2_20220906_160724_6d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20220913","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220913/2022_09_13_dadmah_bb_dh_2221_20220913_160120_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20220913","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220913/2022_09_13_dadmah_bb_dh_2221_20220913_160120_15d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220915/2022_09_15_dadmah_bb_2221_20220915_170319_4d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20220915","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220915/2022_09_15_dadmah_bb_dh_2221_20220915_135103_3d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_10d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_400" ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_11d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1800 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_12d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1500 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_13d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1500 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_14d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1750 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_15d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1600 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_16d1_mri.mnc","		acquisition:series_description = "T2-FLAIR" ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_6d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_7d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_8d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1650 " ;"
"DH2221_20220922","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220922/2022_09_22_dadmah_bb_dh_2221_blocks_20220922_091811_9d1_mri.mnc","		acquisition:series_description = "T2-FLAIR_1200 " ;"
"DH2221_20220926","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220926/2022_09_26_dadmah_bb_dh_2221_20220926_163424_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20220926","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20220926/2022_09_26_dadmah_bb_dh_2221_20220926_163424_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20221011","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221011/2022_10_11_dadmah_dh_2221_20221011_164034_3d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20221011","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221011/2022_10_11_dadmah_dh_2221_20221011_164034_4d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20221019","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221019/2022_10_19_dadmah_bb_dh_2221_20221019_162225_11d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20221019","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221019/2022_10_19_dadmah_bb_dh_2221_20221019_162225_12d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221123/2022_11_23_dadmah_bb_dh_2221_20221123_155715_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20221123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20221123/2022_11_23_dadmah_bb_dh_2221_20221123_155715_15d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20230123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230123/2023_01_23_dadmah_bb_dh_2221_20230123_162619_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20230123","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230123/2023_01_23_dadmah_bb_dh_2221_20230123_162619_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20230421","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230421/2023_04_21_dadmah_bb_dh_2221_20230421_115751_11d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2221_20230421","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230421/2023_04_21_dadmah_bb_dh_2221_20230421_115751_21d1_mri.mnc","		acquisition:series_description = "T1W Neuromel_TR600_1.8mm_TE10_FA120_BW180_7av " ;"
"DH2221_20230421","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230421/2023_04_21_dadmah_bb_dh_2221_20230421_115751_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2221_20230719","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230719/2023_07_19_dadmah_dh2221_on_20230719_153546_11d1_mri.mnc","		acquisition:series_description = "T2W_space_05mm" ;"
"DH2221_20230719","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230719/2023_07_19_dadmah_dh2221_on_20230719_153546_19d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w " ;"
"DH2221_20230719","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230719/2023_07_19_dadmah_dh2221_on_20230719_153546_20d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2221_20230801","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2221_20230801/2023_08_01_dadmah_2221_20230801_094906_22d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e1d1_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e2d2_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e3d3_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e4d4_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e5d5_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e6d6_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e7d7_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_24e8d8_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e1d1_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e2d2_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e3d3_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e4d4_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e5d5_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e6d6_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e7d7_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_25e8d8_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_33d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_6d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230428/2023_04_28_dadmah_bb_dh_2236_als_2_20230428_150832_7d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230501","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230501/2023_05_01_dadmah_bb_dh_2236_als_2_20230501_161856_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230501","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230501/2023_05_01_dadmah_bb_dh_2236_als_2_20230501_161856_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230508","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230508/2023_05_08_dadmah_bb_dh_2236_als_2_20230508_144752_10d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230508","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230508/2023_05_08_dadmah_bb_dh_2236_als_2_20230508_144752_14d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230515","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230515/2023_05_15_dadmah_bb_dh_2236_als_2_20230515_160336_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230515","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230515/2023_05_15_dadmah_bb_dh_2236_als_2_20230515_160336_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230524","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230524/2023_05_24_dadmah_bb_dh_2236_20230524_144221_4d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230524","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230524/2023_05_24_dadmah_bb_dh_2236_20230524_144221_5d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230621","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230621/2023_06_21_dadmah_bb_dh_2236_20230621_152948_5d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230621","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230621/2023_06_21_dadmah_bb_dh_2236_20230621_152948_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230721","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230721/2023_07_21_dadmah_bb_2236_right_20230721_113508_5d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2236_20230721","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230721/2023_07_21_dadmah_bb_2236_right_20230721_113508_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2236_20230822","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230822/2023_08_22_dadmah_bb_2236_rh_20230822_161154_20d1_mri.mnc","		acquisition:series_description = "T2W_space_05mm" ;"
"DH2236_20230822","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2236_20230822/2023_08_22_dadmah_bb_2236_rh_20230822_161154_21d1_mri.mnc","		acquisition:series_description = "T1w_MPRAGE_058mm" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e1d1_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e2d2_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e3d3_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e4d4_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e5d5_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e6d6_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e7d7_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_11e8d8_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e1d1_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e2d2_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e3d3_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e4d4_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e5d5_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e6d6_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e7d7_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_12e8d8_mri.mnc","		acquisition:series_description = "mni_gre_T1w_FA25_helms2k" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_37d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2237_20230428","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230428/2023_04_28_dadmah_dh_2237_2_20230428_171622_6d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2237_20230501","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230501/2023_05_01_dadmah_bb_dh_2237_20230501_151522_8d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
"DH2237_20230501","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230501/2023_05_01_dadmah_bb_dh_2237_20230501_151522_9d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2237_20230508","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230508/2023_05_08_dadmah_bb_dh_2237_20230508_163843_10d1_mri.mnc","		acquisition:series_description = "T2W_space_coro" ;"
"DH2237_20230508","/data/dadmah/ex_vivo_DBCBB_Data/MNC_Files/DH2237_20230508/2023_05_08_dadmah_bb_dh_2237_20230508_163843_9d1_mri.mnc","		acquisition:series_description = "acq-0.7mm_T1w_coro" ;"
